Epoch	Loss_train	AUC_test	Precision_test	Recall_test
82	222.40692492793733	0.9417685917086157	0.9144486692015209	0.8761384335154827
83	222.50852892882676	0.9417292911895071	0.9127134724857685	0.8761384335154827
84	222.20606247671452	0.9417515045263944	0.9127134724857685	0.8761384335154827
85	222.47401185037495	0.9417224563166187	0.9127134724857685	0.8761384335154827
86	222.2200716334162	0.941667777333511	0.9144486692015209	0.8761384335154827
87	222.45471796951065	0.9417429609352839	0.9161904761904762	0.8761384335154827
88	222.17687681372863	0.9417173301619524	0.9161904761904762	0.8761384335154827
89	222.2986890228949	0.9417104952890638	0.9161904761904762	0.8761384335154827
90	221.54763643369748	0.9417087865708418	0.9161904761904762	0.8761384335154827
91	221.44651250490625	0.9416951168250647	0.9161904761904762	0.8761384335154827
92	221.6313245149182	0.9417002429797312	0.9161904761904762	0.8761384335154827
93	221.38199817739314	0.9417053691343975	0.9144486692015209	0.8761384335154827
94	221.43909429447308	0.9417156214437301	0.9161904761904762	0.8761384335154827
95	221.51437435638957	0.9416711947699552	0.9161904761904762	0.8761384335154827
96	221.42793374825607	0.9416763209246216	0.9161904761904762	0.8761384335154827
97	221.31406101684485	0.9417087865708418	0.9161904761904762	0.8761384335154827
98	221.27444381926196	0.9416882819521762	0.9161904761904762	0.8761384335154827
99	221.27385116160605	0.9416780296428435	0.9161904761904762	0.8761384335154827
